FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150817-115619\,20150817-115619-001.nev,2015817,85,2.47420088770086,2.35732032854867
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150818-114752\,20150818-114752-001.nev,2015818,83,2.2776358120777,2.24010990303702
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150820-115148\,20150820-115148-001.nev,2015820,83,2.46597172216468,2.31161150983063
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150824-120138\,20150824-120138-001.nev,2015824,68,2.45956992716817,2.29096698874217
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115231\,20150825-115231-001.nev,2015825,81,2.50537457457983,2.38439343589793
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115705\,20150825-115705-001.nev,2015825,82,2.34820972873275,2.25692326868439
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115820\,20150825-115820-001.nev,2015825,51,2.09654871757266,1.98916775008221
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-115936\,20150825-115936-001.nev,2015825,67,2.24138387692977,2.14383252703023
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-120316\,20150825-120316-001.nev,2015825,77,2.34431218008536,2.14912012273147
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150825-120439\,20150825-120439-001.nev,2015825,65,2.09381486776179,2.01483058107057
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150827-115737\,20150827-115737-001.nev,2015827,71,2.51862948529121,2.40684310516924
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150827-120433\,20150827-120433-001.nev,2015827,76,2.53503126373524,2.36570792268271
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150831-121126\,20150831-121126-001.nev,2015831,81,2.4605382750606,2.37863892235209
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150908-105230\,20150908-105230-001.nev,201598,75,2.27056126081019,2.14946887829437
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150908-105500\,20150908-105500-001.nev,201598,76,2.33385381493508,2.23509340460709
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150909-164632\,20150909-164632-001.nev,201599,84,2.41866011798826,2.32992748883155
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150914-114528\,20150914-114528-001.nev,2015914,83,2.22359479109658,2.13490458423987
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150921-115606\,20150921-115606-001.nev,2015921,44,1.5084365987807,1.40443121338606
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20150928-120056\,20150928-120056-001.nev,2015928,55,1.81393042138531,1.73194925835938
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151001-121101\,20151001-121101-001.nev,2015101,51,1.95964042979707,1.80227054968276
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151005-120010\,20151005-120010-001.nev,2015105,81,2.24735612205594,2.17801396386951
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151008-120420\,20151008-120420-001.nev,2015108,78,2.44688618398873,2.32048990269073
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151012-120939\,20151012-120939-001.nev,20151012,79,2.31111153182654,2.26897073856736
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151014-103444\,20151014-103444-001.nev,20151014,85,2.3788371480289,2.3206582336267
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151015-120546\,20151015-120546-001.nev,20151015,74,2.24330140301474,2.18343821296406
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151022-121017\,20151022-121017-001.nev,20151022,78,2.26166274934731,2.18350826713216
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151026-120605\,20151026-120605-001.nev,20151026,71,2.13898823872185,2.09090527782885
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151102-115034\,20151102-115034-001.nev,2015112,75,2.16491795038323,2.10498290901429
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151105-120504\,20151105-120504-001.nev,2015115,66,2.12420944327399,1.99850486718592
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151109-115201\,20151109-115201-001.nev,2015119,75,2.29964841775347,2.20564352168361
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151112-120828\,20151112-120828-001.nev,20151112,66,2.18910369575819,2.13114859692535
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151113-110600\,20151113-110600-001.nev,20151113,74,2.33539558834338,2.26657635227927
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151116-115430\,20151116-115430-001.nev,20151116,78,2.38318629166033,2.29147020556492
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151119-120038\,20151119-120038-001.nev,20151119,72,2.27926316179792,2.17388212519152
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151123-122014\,20151123-122014-001.nev,20151123,77,2.38396611708016,2.32818445196567
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151124-120541\,20151124-120541-001.nev,20151124,74,2.3165490193954,2.20610920613627
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151130-121824\,20151130-121824-001.nev,20151130,79,2.51895409332181,2.39048799304209
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151203-115835\,20151203-115835-001.nev,2015123,79,2.48109303476753,2.41617004829772
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151207-120337\,20151207-120337-001.nev,2015127,80,2.40854641136234,2.31552684530503
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151210-120505\,20151210-120505-001.nev,20151210,76,2.35152617600915,2.23703657723612
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151214-120058\,20151214-120058-001.nev,20151214,74,2.41194316253566,2.29989557735824
