FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151102-115000\,20151102-115000-001.nev,2015112,26,1.97756057396438,2.03067409067343
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151105-120322\,20151105-120322-001.nev,2015115,28,2.27162932357959,2.49947868978002
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151109-114946\,20151109-114946-001.nev,2015119,27,2.27431861560946,2.1421139206095
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151112-120451\,20151112-120451-001.nev,20151112,26,2.03761146026764,2.2636274144471
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151113-110343\,20151113-110343-001.nev,20151113,29,2.26405886704879,2.32540763822945
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151116-115248\,20151116-115248-001.nev,20151116,28,2.15030873296793,2.14974433829498
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151119-120026\,20151119-120026-001.nev,20151119,27,2.2310947830871,2.31515570655111
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151123-121909\,20151123-121909-001.nev,20151123,29,2.32431510198713,2.48043240121908
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151124-120532\,20151124-120532-001.nev,20151124,25,2.00226828178072,2.11966138790912
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151130-121636\,20151130-121636-001.nev,20151130,25,2.03039944432993,1.98391404208196
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151203-115823\,20151203-115823-001.nev,2015123,27,2.13669826256006,2.28680371349189
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151207-120324\,20151207-120324-001.nev,2015127,25,2.01578860312356,1.909414462194
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151210-120237\,20151210-120237-001.nev,20151210,28,2.24328583854606,2.23208959609079
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151214-115739\,20151214-115739-001.nev,20151214,27,2.23044571669135,2.0646915652433
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151217-121202\,20151217-121202-001.nev,20151217,29,2.40384567369599,2.35204989915484
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20151221-114842\,20151221-114842-001.nev,20151221,29,2.29974518582556,2.50905065289198
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160104-120610\,20160104-120610-001.nev,201614,28,2.25779202757129,2.05276161002155
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160107-115935\,20160107-115935-001.nev,201617,23,1.7924269492675,1.71903545630216
