FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200727-123711\,20200727-123711-001.nev,2020727,24,1.85135799063352,1.47104880440258
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200728-120332\,20200728-120332-001.nev,2020728,30,2.20846505743737,1.98419199940257
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200728-120524\,20200728-120524-001.nev,2020728,30,2.21296661479348,1.99579924370749
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200730-115106\,20200730-115106-001.nev,2020730,25,2.04346631677294,1.41181192665826
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200730-115420\,20200730-115420-001.nev,2020730,29,2.28550421227847,1.9089556431277
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200803-120304\,20200803-120304-001.nev,202083,28,2.23865750409408,1.56958449504571
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200803-120523\,20200803-120523-001.nev,202083,28,2.18465182410334,1.61726932773972
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200804-151936\,20200804-151936-001.nev,202084,24,1.83063788819696,1.53410268645363
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200804-152207\,20200804-152207-001.nev,202084,27,2.07634844441841,1.68675505652511
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200806-120712\,20200806-120712-001.nev,202086,22,1.78327029361519,1.36633145353888
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200806-120933\,20200806-120933-001.nev,202086,24,1.93039658305587,1.28087137877553
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200810-120639\,20200810-120639-001.nev,2020810,23,1.90906094181286,1.56714674050208
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200810-120902\,20200810-120902-001.nev,2020810,29,2.22642802893341,1.87516817618581
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200811-114114\,20200811-114114-001.nev,2020811,21,1.69079781388578,1.05148900366731
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200811-114322\,20200811-114322-001.nev,2020811,21,1.65027939264454,1.28072969685903
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200813-123523\,20200813-123523-001.nev,2020813,19,1.65458971326567,1.01975520340994
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200813-123704\,20200813-123704-001.nev,2020813,21,1.76483162382353,1.29460268405688
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200817-115459\,20200817-115459-001.nev,2020817,22,1.82168206105606,1.13571619169833
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200817-115710\,20200817-115710-001.nev,2020817,22,1.77492308801891,1.19839876271578
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200820-114208\,20200820-114208-001.nev,2020820,18,1.57069320998401,0.967939819902
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20200820-114435\,20200820-114435-001.nev,2020820,19,1.64477213765936,0.844065942742303
