FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150818-114805\,20150818-114805-001.nev,2015818,88,2.23094584396959,2.06267554475283
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150820-115155\,20150820-115155-001.nev,2015820,85,2.65857648324938,2.41893230108599
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150824-120326\,20150824-120326-001.nev,2015824,87,2.36729061796639,2.25372156323089
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-115407\,20150825-115407-001.nev,2015825,87,2.44818009312783,2.38671180195167
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-115713\,20150825-115713-001.nev,2015825,87,2.05814045905629,2.01829496953707
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-115821\,20150825-115821-001.nev,2015825,70,2.39275182904735,2.13148994554842
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-115946\,20150825-115946-001.nev,2015825,86,2.52974538217662,2.21092107149954
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-120058\,20150825-120058-001.nev,2015825,87,2.38702099403689,2.14969565326199
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150825-120451\,20150825-120451-001.nev,2015825,82,2.27877930667378,2.03973540887762
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150827-120304\,20150827-120304-001.nev,2015827,85,2.44798153844307,2.38033155330998
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150831-121232\,20150831-121232-001.nev,2015831,77,2.30981791916224,2.08821509929505
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150908-105114\,20150908-105114-001.nev,201598,87,2.45749385965968,2.32304287853163
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150908-105313\,20150908-105313-001.nev,201598,84,2.38385304146534,2.22254118650517
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20150909-164801\,20150909-164801-001.nev,201599,79,2.29783493825649,2.15201669812889
