Raju-split, R1040409_PMdac_M1ac001.nev, PMd,19,3.860748,4.560435,64
Raju-split, R1040409_PMdac_M1ac001.nev, M1d,32,3.161913,5.034698,64
Raju-split, R1040410_PMdac_M1ac001.nev, PMd,10,1.255858,4.128973,64
Raju-split, R1040410_PMdac_M1ac001.nev, M1d,28,2.2264,1.563194,64
Raju-split, R1040411_PMdac_M1ac001.nev, PMd,17,2.177006,4.523811,64
Raju-split, R1040411_PMdac_M1ac001.nev, M1d,33,2.690484,2.362482,64
Raju-split, R1040413_PMdbc_M1bc001.nev, PMd,20,2.209814,4.123722,64
Raju-split, R1040413_PMdbc_M1bc001.nev, M1d,44,3.108996,2.337691,64
Raju-split, R1040414_PMdbc_M1bc001.nev, PMd,20,3.989256,4.575042,64
Raju-split, R1040414_PMdbc_M1bc001.nev, M1d,42,3.704474,3.941141,64
Raju-split, R1040415_PMdbc_M1bc001.nev, PMd,9,1.093263,3.857682,64
Raju-split, R1040415_PMdbc_M1bc001.nev, M1d,40,3.033453,1.280864,64
Raju-split, R1040416_PMdac_M1ac001.nev, PMd,32,3.440581,3.587843,64
Raju-split, R1040416_PMdac_M1ac001.nev, M1d,39,2.93177,3.801001,64
Raju-split, R1040417_PMdac_M1ac001.nev, PMd,25,2.738192,3.714472,64
Raju-split, R1040417_PMdac_M1ac001.nev, M1d,40,2.688567,3.307236,64
Raju-split, R1040418_PMdac_M1ac001.nev, PMd,12,2.066761,3.652345,64
Raju-split, R1040418_PMdac_M1ac001.nev, M1d,39,2.720208,2.413611,64
Raju-split, R1040419_PMdbc_M1bc001.nev, PMd,9,3.338534,4.970549,64
Raju-split, R1040419_PMdbc_M1bc001.nev, M1d,44,3.438232,3.761452,64
Raju-split, R1040420_PMdac_M1bc001.nev, PMd,21,3.681766,4.211704,64
Raju-split, R1040420_PMdac_M1bc001.nev, M1d,46,3.620677,3.743178,64
Raju-split, R1040421_PMdac_M1ac001.nev, PMd,18,3.702872,4.176508,64
Raju-split, R1040421_PMdac_M1ac001.nev, M1d,44,2.959091,4.031007,64
Raju-split, R1040427_PMdall_M1c001.nev, PMd,26,4.089115,4.442283,96
Raju-split, R1040427_PMdall_M1c001.nev, M1,29,3.454037,2.700801,32
Raju-split, R1040428_PMdc_M1all001.nev, PMd,8,5.204603,5.204603,32
Raju-split, R1040428_PMdc_M1all001.nev, M1,70,3.019061,3.147606,96
Raju-split, R1040501_PMdac_M1ac001.nev, PMd,16,3.970252,3.970252,64
Raju-split, R1040501_PMdac_M1ac001.nev, M1d,48,3.599656,4.098828,64
Raju-split, R1040613_PMdb_M1all_Night001.nev, PMd,3,3.933898,3.933898,32
Raju-split, R1040613_PMdb_M1all_Night001.nev, M1,75,3.310575,3.50982,96
Raju-split, R1040614_PMdb_M1all_DayNight001.nev, PMd,3,2.815842,3.368812,32
Raju-split, R1040614_PMdb_M1all_DayNight001.nev, M1,69,2.940682,3.058723,96
Raju-split, R1040614_PMdb_M1all_Night002.nev, PMd,1,1.361237,3.614864,32
Raju-split, R1040614_PMdb_M1all_Night002.nev, M1,63,2.801092,2.871576,96
Raju-split, R1040614_PMdb_M1all_Night003.nev, PMd,1,0.638212,3.005676,32
Raju-split, R1040614_PMdb_M1all_Night003.nev, M1,42,1.794457,1.23256,96
Raju-split, R1040615_PMda_M1all_Day001.nev, PMd,3,1.994951,2.785284,32
Raju-split, R1040615_PMda_M1all_Day001.nev, M1,70,3.281022,3.253299,96
Raju-split, R1040616_PMdc_M1allDay001.nev, PMd,8,3.790577,3.790577,32
Raju-split, R1040616_PMdc_M1allDay001.nev, M1,77,3.380031,3.586074,96
Raju-split, R1040616_PMdc_M1allNight002.nev, PMd,7,2.591045,3.383755,32
Raju-split, R1040616_PMdc_M1allNight002.nev, M1,75,2.698085,2.954733,96
Raju-split, R1040616_PMdc_M1allNight003.nev, PMd,6,2.206746,3.852333,32
Raju-split, R1040616_PMdc_M1allNight003.nev, M1,74,2.629132,2.65508,96
Raju-split, R1040616_PMdc_M1allNight3_sorted.nev, PMd,6,2.206746,3.852333,32
Raju-split, R1040616_PMdc_M1allNight3_sorted.nev, M1,74,2.629132,2.65508,96
Raju-split, R1040617_PMdc_M1all_day001.nev, PMd,7,4.377483,4.377483,32
Raju-split, R1040617_PMdc_M1all_day001.nev, M1,46,3.302845,3.982968,96
Raju-split, R1040617_PMdc_M1all_Night002.nev, PMd,6,2.86757,2.86757,32
Raju-split, R1040617_PMdc_M1all_Night002.nev, M1,27,3.094623,2.129818,96
Raju-split, R1040617_PMdc_M1all_Night003.nev, PMd,6,1.750924,2.771814,32
Raju-split, R1040617_PMdc_M1all_Night003.nev, M1,29,3.017212,1.343453,96
Raju-split, R1040619_PMdac_M1ac_day001.nev, PMd,17,4.579718,4.579718,64
Raju-split, R1040619_PMdac_M1ac_day001.nev, M1d,36,3.554416,4.844123,64
Raju-split, R1040619_PMdac_M1ac_daySorted.nev, PMd,17,4.579718,4.579718,64
Raju-split, R1040619_PMdac_M1ac_daySorted.nev, M1d,36,3.554416,4.844123,64
Raju-split, R1040619_PMdac_M1ac_Night2nd.nev, PMd,16,1.362862,3.280632,64
Raju-split, R1040619_PMdac_M1ac_Night2nd.nev, M1d,42,2.794635,1.501023,64
Raju-split, R1040619_PMdac_M1ac_Night2ndSorted.nev, PMd,16,1.362862,3.280632,64
Raju-split, R1040619_PMdac_M1ac_Night2ndSorted.nev, M1d,42,2.794635,1.501023,64
Raju-split, R1040623_PMdall_M1c001.nev, PMd,26,2.472397,3.424163,96
Raju-split, R1040623_PMdall_M1c001.nev, M1,11,2.224037,2.967905,32
